Time,UEId,PosX,PosY,VelX,VelY,Direction,SourceBsId,SourceDis,SourceSinr,SourceRsrp,TargetBsId,TargetDis,TargetSinr,TargetRsrp,TTT,HOM
1,30,2516.54,2492.91,5.51431,-2.36481,-0.405127,12,18.5714,52.9205,-37.2774,17,815.48,-57.4839,-97.0004,3,5
2,30,2515.9,2504.89,-0.323184,5.99129,1.62469,12,17.8931,52.2353,-36.9596,17,816.125,-59.0542,-96.3449,3,5
3,30,2515.25,2516.87,-0.323184,5.99129,1.62469,12,24.1543,47.7454,-41.3624,13,815.291,-56.8068,-98.9366,3,5
4,30,2514.6,2528.85,-0.323184,5.99129,1.62469,12,33.6853,42.3981,-47.6082,13,803.298,-52.8891,-98.0684,3,5
5,30,2513.96,2540.84,-0.323184,5.99129,1.62469,12,44.4294,40.0132,-50.4702,13,791.305,-42.3492,-95.3621,3,5
6,30,2513.31,2552.82,-0.323184,5.99129,1.62469,12,55.6887,34.2641,-54.7806,13,779.313,-44.9718,-97.4806,3,5
7,30,2503.99,2545.26,-4.66219,-3.77677,-2.46073,12,46.5329,36.1408,-53.7409,13,786.751,-44.1018,-97.0834,3,5
8,30,2494.66,2537.71,-4.66219,-3.77677,-2.46073,12,38.9536,38.7113,-50.3459,13,794.3,-48.983,-96.6538,3,5
9,30,2485.34,2530.16,-4.66219,-3.77677,-2.46073,12,34.0215,44.3367,-45.2131,13,801.959,-47.5097,-97.2029,3,5
10,30,2476.01,2522.6,-4.66219,-3.77677,-2.46073,12,32.9475,45.6412,-44.5802,13,809.722,-50.3907,-97.274,3,5
11,30,2466.69,2515.05,-4.66219,-3.77677,-2.46073,12,36.0779,40.7498,-48.9314,7,800.85,-48.9391,-97.4733,3,5
12,30,2472.6,2525.5,2.9544,5.22221,1.05595,12,37.404,41.2534,-49.0649,13,806.937,-50.683,-97.7849,3,5
13,30,2478.51,2535.94,2.9544,5.22221,1.05595,12,42.2434,39.815,-49.7793,13,796.324,-45.2637,-96.333,3,5
14,30,2484.42,2546.38,2.9544,5.22221,1.05595,12,49.5777,36.018,-53.6987,13,785.751,-42.0393,-95.5753,3,5
15,30,2490.32,2556.83,2.9544,5.22221,1.05595,12,58.4756,33.9145,-55.8621,13,775.22,-44.3588,-96.8014,3,5
16,30,2496.23,2567.27,2.9544,5.22221,1.05595,12,68.329,31.6406,-57.8075,13,764.732,-39.2891,-97.4179,3,5
17,30,2489.91,2577.47,-3.16074,5.09997,2.12562,12,78.9974,28.4424,-61.2277,13,754.582,-33.0907,-96.0162,3,5
18,30,2483.59,2587.67,-3.16074,5.09997,2.12562,12,90.0018,26.8187,-61.8552,13,744.487,-34.1762,-95.7813,3,5
19,30,2477.27,2597.87,-3.16074,5.09997,2.12562,12,101.233,25.5943,-64.3798,13,734.449,-32.1813,-95.6912,3,5
20,30,2470.95,2608.07,-3.16074,5.09997,2.12562,12,112.622,24.7219,-65.0051,13,724.471,-31.7468,-96.0704,3,5
21,30,2464.63,2618.27,-3.16074,5.09997,2.12562,12,124.127,20.5549,-68.09,13,714.555,-25.9732,-93.7092,3,5
22,30,2471.71,2608.59,3.54245,-4.84263,-0.939232,12,112.934,25.3619,-65.2503,13,723.927,-28.4061,-95.9246,3,5
23,30,2478.8,2598.9,3.54245,-4.84263,-0.939232,12,101.925,24.8827,-65.1415,13,733.376,-30.6471,-96.3379,3,5
24,30,2485.88,2589.22,3.54245,-4.84263,-0.939232,12,91.1658,26.0248,-63.0201,13,742.899,-29.691,-95.5068,3,5
25,30,2492.97,2579.53,3.54245,-4.84263,-0.939232,12,80.7574,28.9449,-61.2469,13,752.493,-36.5045,-96.381,3,5
26,30,2500.05,2569.85,3.54245,-4.84263,-0.939232,12,70.8541,32.3764,-56.9194,13,762.154,-35.1609,-93.8414,3,5
27,30,2511.88,2571.84,5.91665,0.996621,0.166877,12,73.9702,31.3408,-57.8305,13,760.27,-38.1771,-96.1184,3,5
28,30,2523.72,2573.83,5.91665,0.996621,0.166877,12,78.8091,28.8546,-60.8051,13,758.57,-38.0277,-96.9757,3,5
29,30,2535.55,2575.83,5.91665,0.996621,0.166877,12,85.0774,29.696,-60.1775,13,757.057,-32.4538,-94.6761,3,5
30,30,2547.38,2577.82,5.91665,0.996621,0.166877,12,92.4848,30.2741,-58.6541,13,755.731,-35.7573,-99.5496,3,5
31,30,2559.22,2579.81,5.91665,0.996621,0.166877,12,100.781,25.7672,-63.723,13,754.594,-29.4181,-94.283,3,5
32,30,2560.96,2591.69,0.870933,5.93645,1.42513,12,111.487,25.2262,-64.7831,13,742.903,-30.3491,-95.8416,3,5
33,30,2562.7,2603.56,0.870933,5.93645,1.42513,12,122.434,22.675,-66.6888,13,731.222,-26.4637,-95.7875,3,5
34,30,2564.44,2615.43,0.870933,5.93645,1.42513,12,133.562,21.8043,-68.3308,13,719.551,-26.4247,-95.9472,3,5
35,30,2566.18,2627.3,0.870933,5.93645,1.42513,12,144.83,21.0889,-69.1269,13,707.891,-25.9002,-97.561,3,5
36,30,2567.93,2639.18,0.870933,5.93645,1.42513,12,156.206,17.7354,-71.642,13,696.243,-27.644,-96.125,3,5
37,30,2558.79,2646.95,-4.57036,3.88739,2.43677,12,159.575,16.9161,-71.291,13,687.652,-27.9314,-98.89,3,5
38,30,2549.64,2654.73,-4.57036,3.88739,2.43677,12,163.755,16.3434,-72.6289,13,679.164,-24.6504,-96.0222,3,5
39,30,2540.5,2662.5,-4.57036,3.88739,2.43677,12,168.687,17.7801,-70.1485,13,670.784,-21.9351,-91.7528,3,5
40,30,2531.36,2670.28,-4.57036,3.88739,2.43677,12,174.307,14.8462,-73.4612,13,662.515,-19.878,-92.5625,3,5
41,30,2522.22,2678.05,-4.57036,3.88739,2.43677,12,180.551,16.1965,-72.492,13,654.361,-22.1072,-96.6302,3,5
42,30,2531.69,2670.68,4.7334,-3.68713,-0.66178,12,174.761,17.5108,-70.9107,13,662.131,-20.2112,-96.1251,3,5
43,30,2541.16,2663.3,4.7334,-3.68713,-0.66178,12,169.624,18.5891,-69.7681,13,670.025,-20.6701,-94.6538,3,5
44,30,2550.62,2655.93,4.7334,-3.68713,-0.66178,12,165.201,16.9726,-72.011,13,678.04,-21.4127,-94.0658,3,5
45,30,2560.09,2648.55,4.7334,-3.68713,-0.66178,12,161.55,20.2346,-69.3523,13,686.171,-20.9759,-93.9119,3,5
46,30,2569.56,2641.18,4.7334,-3.68713,-0.66178,12,158.724,17.423,-72.0366,13,694.414,-21.9735,-95.1546,3,5
47,30,2579.84,2634.99,5.14017,-3.09493,-0.541967,12,158.202,18.0027,-72.1032,13,701.682,-22.9394,-95.5857,3,5
48,30,2590.12,2628.8,5.14017,-3.09493,-0.541967,12,158.589,18.0833,-71.4428,13,709.079,-25.3811,-95.9261,3,5
49,30,2600.4,2622.61,5.14017,-3.09493,-0.541967,12,159.878,17.0553,-71.5587,13,716.6,-22.0564,-95.6424,3,5
50,30,2610.68,2616.42,5.14017,-3.09493,-0.541967,12,162.048,17.4592,-71.0807,13,724.242,-25.743,-95.8266,3,5
51,30,2620.96,2610.23,5.14017,-3.09493,-0.541967,12,165.063,15.8,-73.7619,17,719.689,-25.3156,-96.8174,3,5
52,30,2620.42,2622.22,-0.270103,5.99392,1.61583,12,172.988,16.2841,-73.1255,13,720.092,-19.6885,-94.1117,3,5
53,30,2619.88,2634.21,-0.270103,5.99392,1.61583,12,181.362,16.0597,-72.9302,13,708.186,-20.894,-95.3235,3,5
54,30,2619.34,2646.19,-0.270103,5.99392,1.61583,12,190.124,15.5739,-73.9353,13,696.284,-20.2297,-93.2576,3,5
55,30,2618.8,2658.18,-0.270103,5.99392,1.61583,12,199.224,14.0368,-74.9255,13,684.385,-20.0947,-94.8394,3,5
56,30,2618.26,2670.17,-0.270103,5.99392,1.61583,12,208.617,14.1156,-75.4756,13,672.489,-19.1568,-93.9047,3,5
57,30,2617.08,2658.23,-0.587144,-5.9712,-1.66881,12,198.234,14.737,-74.7923,13,684.042,-21.6167,-94.6235,3,5
58,30,2615.91,2646.28,-0.587144,-5.9712,-1.66881,12,188.044,15.7693,-73.1591,13,695.61,-20.4354,-97.8479,3,5
59,30,2614.73,2634.34,-0.587144,-5.9712,-1.66881,12,178.078,14.0765,-75.1181,13,707.192,-22.6763,-94.0265,3,5
60,30,2613.56,2622.4,-0.587144,-5.9712,-1.66881,12,168.379,15.8222,-72.8232,13,718.788,-23.0918,-94.763,3,5
61,30,2612.39,2610.46,-0.587144,-5.9712,-1.66881,12,158.994,18.3735,-71.2199,17,728.195,-22.8563,-93.0306,3,5
62,30,2620.05,2601.22,3.83134,-4.61745,-0.878176,12,158.437,20.0419,-69.9358,17,719.253,-23.5991,-94.535,3,5
63,30,2627.71,2591.99,3.83134,-4.61745,-0.878176,12,158.787,19.6351,-70.2957,17,710.401,-20.5524,-93.9824,3,5
64,30,2635.37,2582.75,3.83134,-4.61745,-0.878176,12,160.038,16.4106,-72.4888,17,701.643,-19.7016,-95.1576,3,5
65,30,2643.04,2573.52,3.83134,-4.61745,-0.878176,12,162.171,15.5264,-72.4062,17,692.982,-22.5809,-93.9033,3,5
