Time,UEId,PosX,PosY,VelX,VelY,Direction,SourceBsId,SourceDis,SourceSinr,SourceRsrp,TargetBsId,TargetDis,TargetSinr,TargetRsrp,TTT,HOM
1,30,2500.58,2517.99,0.192443,5.99691,1.53872,12,19.0561,50.462,-38.7062,13,814.011,-57.7219,-97.5034,1,1
2,30,2501.42,2506.02,0.420082,-5.98528,-1.50073,12,7.42478,65.7975,-23.6181,13,825.983,-77.5085,-101.163,1,1
3,30,2502.26,2494.05,0.420082,-5.98528,-1.50073,12,5.92608,70.8779,-18.7458,11,828.056,-79.6857,-98.9238,1,1
4,30,2503.1,2482.08,0.420082,-5.98528,-1.50073,12,17.41,52.2932,-37.4438,11,816.089,-62.8726,-97.1657,1,1
5,30,2503.94,2470.11,0.420082,-5.98528,-1.50073,12,29.3104,43.1112,-46.8716,11,804.124,-53.4667,-98.0337,1,1
6,30,2504.78,2458.14,0.420082,-5.98528,-1.50073,12,41.2685,39.5925,-49.9158,11,792.159,-47.692,-96.441,1,1
7,30,2515.75,2453.28,5.48702,-2.42746,-0.416516,12,48.6896,37.7961,-52.2209,11,787.461,-44.7055,-98.0496,1,1
8,30,2526.73,2448.43,5.48702,-2.42746,-0.416516,12,57.6737,35.0918,-54.6986,11,782.919,-41.3531,-97.1715,1,1
9,30,2537.7,2443.57,5.48702,-2.42746,-0.416516,12,67.6006,32.7602,-56.9502,11,778.536,-38.8072,-98.0775,1,1
10,30,2548.67,2438.72,5.48702,-2.42746,-0.416516,12,78.1116,30.1752,-59.9432,11,774.313,-35.2253,-94.8803,1,1
11,30,2559.65,2433.86,5.48702,-2.42746,-0.416516,12,89.0001,25.1781,-65.2816,11,770.255,-34.6927,-95.6966,1,1
12,30,2563.63,2422.54,1.99305,-5.65931,-1.23219,12,100.115,22.8193,-66.2077,11,759.301,-37.6865,-98.9033,1,1
13,30,2567.62,2411.23,1.99305,-5.65931,-1.23219,12,111.414,22.5372,-66.6482,11,748.379,-28.3763,-94.0102,1,1
14,30,2571.61,2399.91,1.99305,-5.65931,-1.23219,12,122.846,21.89,-67.7344,11,737.49,-28.8738,-95.8734,1,1
15,30,2575.59,2388.59,1.99305,-5.65931,-1.23219,12,134.377,20.4363,-69.4494,11,726.637,-25.7197,-95.258,1,1
16,30,2579.58,2377.27,1.99305,-5.65931,-1.23219,12,145.983,18.3842,-71.0778,11,715.82,-24.4278,-96.2358,1,1
17,30,2572.86,2367.32,-3.357,-4.97298,-2.16458,12,150.978,19.9602,-68.7861,11,705.203,-23.636,-95.9225,1,1
18,30,2566.15,2357.38,-3.357,-4.97298,-2.16458,12,156.735,17.305,-72.3032,11,694.632,-23.0475,-94.4168,1,1
19,30,2559.44,2347.43,-3.357,-4.97298,-2.16458,12,163.173,18.7935,-70.2033,11,684.107,-22.8903,-94.8314,1,1
20,30,2552.72,2337.49,-3.357,-4.97298,-2.16458,12,170.214,15.9564,-72.5966,11,673.632,-23.9465,-95.8899,1,1
21,30,2546.01,2327.54,-3.357,-4.97298,-2.16458,12,177.787,16.5264,-72.0456,11,663.209,-21.3268,-94.1317,1,1
