Time,UEId,PosX,PosY,VelX,VelY,Direction,SourceBsId,SourceDis,SourceSinr,SourceRsrp,TargetBsId,TargetDis,TargetSinr,TargetRsrp,TTT,HOM
1,25,2501.94,2508.79,0.646467,2.92952,1.3536,12,10.2204,62.9017,-27.7654,13,823.217,-71.7738,-98.0392,3,5
2,25,2507.32,2511.44,2.69197,1.32413,0.457131,12,14.965,56.5077,-33.0944,13,820.605,-63.4751,-98.936,3,5
3,25,2512.71,2514.09,2.69197,1.32413,0.457131,12,20.3826,51.938,-37.7957,13,818.03,-61.6253,-99.8654,3,5
4,25,2518.09,2516.73,2.69197,1.32413,0.457131,12,26.0566,45.3973,-44.3073,17,814.102,-56.8024,-98.6415,3,5
5,25,2523.48,2519.38,2.69197,1.32413,0.457131,12,31.8503,44.4206,-45.402,17,808.782,-52.4431,-98.6426,3,5
6,25,2528.86,2522.03,2.69197,1.32413,0.457131,12,37.7086,42.1123,-47.6326,17,803.471,-48.7167,-97.4843,3,5
7,25,2523.19,2524,-2.83354,0.985415,2.80691,12,34.7892,42.0665,-48.5545,13,808.361,-52.8465,-98.3657,3,5
8,25,2517.52,2525.97,-2.83354,0.985415,2.80691,12,32.7205,42.6612,-47.161,13,806.241,-47.6258,-95.5233,3,5
9,25,2511.86,2527.94,-2.83354,0.985415,2.80691,12,31.6699,42.986,-46.4103,13,804.16,-51.0318,-96.1288,3,5
10,25,2506.19,2529.91,-2.83354,0.985415,2.80691,12,31.7385,45.1378,-44.2279,13,802.119,-53.9909,-100.718,3,5
11,25,2500.52,2531.88,-2.83354,0.985415,2.80691,12,32.9193,44.3115,-45.1292,13,800.117,-52.297,-97.4998,3,5
12,25,2496.98,2527.04,-1.77081,-2.42162,-2.20219,12,28.1133,47.0937,-42.2585,13,804.962,-51.258,-96.3576,3,5
13,25,2493.44,2522.2,-1.77081,-2.42162,-2.20219,12,23.8544,50.3224,-39.0259,13,809.822,-54.3025,-96.2017,3,5
14,25,2489.9,2517.35,-1.77081,-2.42162,-2.20219,12,20.4869,51.2407,-38.3648,13,814.697,-59.1987,-97.6079,3,5
15,25,2486.36,2512.51,-1.77081,-2.42162,-2.20219,12,18.5037,52.0842,-37.6137,13,819.586,-58.4866,-97.6924,3,5
16,25,2482.82,2507.67,-1.77081,-2.42162,-2.20219,12,18.3594,53.7795,-36.7109,7,816.862,-60.9049,-98.5106,3,5
17,25,2481.58,2501.8,-0.616534,-2.93596,-1.77778,12,17.6405,53.1467,-36.4068,7,815.587,-61.6025,-97.8717,3,5
18,25,2480.35,2495.92,-0.616534,-2.93596,-1.77778,12,18.9025,52.9134,-37.4062,7,814.355,-62.7373,-98.461,3,5
19,25,2479.12,2490.05,-0.616534,-2.93596,-1.77778,12,21.8043,48.3559,-41.3601,7,813.166,-58.5199,-99.2987,3,5
20,25,2477.88,2484.18,-0.616534,-2.93596,-1.77778,12,25.7982,46.0263,-43.3598,7,812.019,-57.1792,-99.1475,3,5
21,25,2476.65,2478.31,-0.616534,-2.93596,-1.77778,12,30.4576,43.2559,-46.74,7,810.914,-50.8035,-95.9133,3,5
22,25,2480.97,2482.47,2.16062,2.08128,0.766696,12,24.4591,45.0597,-43.9628,7,815.139,-54.6141,-95.521,3,5
23,25,2485.29,2486.63,2.16062,2.08128,0.766696,12,18.4615,51.0014,-38.3946,7,819.386,-58.7524,-95.5539,3,5
24,25,2489.61,2490.8,2.16062,2.08128,0.766696,12,12.4662,60.4996,-29.3901,7,823.655,-68.864,-98.2991,3,5
25,25,2493.94,2494.96,2.16062,2.08128,0.766696,12,6.47974,68.806,-21.3989,7,827.945,-77.4184,-97.7256,3,5
